code	symbol
0	Control
28958	58692243
28959	5870
28960	58719437
28961	5874798
28962	5875451
28963	5877
28964	5878
28965	5879
28966	588
28967	5880
28968	5881
28969	58827328
28970	5886965
28971	5889042
28972	5889252
28973	588963
28974	589075
28975	589098
28976	5892
28977	5893
28978	5895168
28979	5896323
28980	5897
28981	58973123
28982	58973150
28983	58974612
28984	589768
28985	589837
28986	5901
28987	59013138
28988	59013431
28989	59014525
28990	59024736
28991	5904
28992	5904441
28993	5905
28994	59069608
28995	590707
28996	5908088
28997	590894
28998	5909
28999	5911
29000	5912039
29001	591256
29002	5913
29003	59145386
29004	59149652
29005	591524
29006	591698
29007	5917
29008	59174265
29009	59174488
29010	59174579
29011	59175968
29012	5918
29013	5918561
29014	59190723
29015	59193920
29016	59199413
29017	5920
29018	5921
29019	59215954
29020	5922
29021	59225335
29022	5922615
29023	59227
29024	5923
29025	59232326
29026	59239114
29027	5924
29028	5924208
29029	5925
29030	59251511
29031	59259130
29032	59259201
29033	59259221
29034	5926218
29035	592704
29036	59272004
29037	592735
29038	59278314
29039	5929052
29040	59291641
29041	59291822
29042	59292964
29043	59293686
29044	59296651
29045	592973
29046	59299295
29047	59317173
29048	59317190
29049	59317685
29050	59324027
29051	5932799
29052	5932959
29053	59334199
29054	59335819
29055	59336911
29056	5935
29057	59351313
29058	59364992
29059	5938
29060	5938151
29061	59393720
29062	59394193
29063	59394218
29064	59394698
29065	59397065
29066	5940264
29067	59408933
29068	5941539
29069	5941540
29070	59416313
29071	59422203
29072	5943
29073	5944
29074	59443280
29075	59447577
29076	59448236
29077	5946
29078	59463485
29079	59472121
29080	59472574
29081	59473233
29082	59474330
29083	59475182
29084	59475193
29085	59475208
29086	5948316
29087	5950
29088	5950212
29089	59507839
29090	59509752
29091	5951
29092	59512426
29093	59512435
29094	59512449
29095	59512529
29096	5952
29097	595311
29098	59536684
29099	59543597
29100	59547942
29101	59547990
29102	59551127
29103	59551360
29104	59558736
29105	59568656
29106	59588070
29107	5959
29108	59593294
29109	59596344
29110	59599728
29111	596
29112	5960
29113	59600178
29114	59600208
29115	59603622
29116	59604787
29117	5961
29118	59619616
29119	59619840
29120	59619873
29121	5962
29122	59620037
29123	59620153
29124	5962587
29125	59625954
29126	596344
29127	59634741
29128	59642932
29129	59648701
29130	5965
29131	596533
29132	59655603
29133	59657596
29134	59671085
29135	5967294
29136	596894
29137	59693
29138	59694
29139	59696975
29140	59697614
29141	597
29142	5970
29143	59708
29144	59723793
29145	59737629
29146	59737752
29147	59739
29148	5974
29149	5974189
29150	59745
29151	59750620
29152	59757
29153	59757974
29154	59765374
29155	5977
29156	59770270
29157	59772
29158	59772309
29159	5978
29160	59788086
29161	59796535
29162	59799011
29163	59818
29164	59823
29165	59828156
29166	5983
29167	59841814
29168	5988
29169	5991
29170	5994
29171	5995
29172	5995546
29173	5997
29174	6000
29175	6001
29176	60026
29177	6005
29178	6006
29179	60063
29180	600670
29181	60076300
29182	60076305
29183	60096231
29184	6010
29185	60111983
29186	60116239
29187	6011878
29188	6011884
29189	60119583
29190	60138064
29191	60138066
29192	60138067
29193	60138068
29194	60138069
29195	60138070
29196	60138071
29197	60138072
29198	60138073
29199	60138074
29200	60138075
29201	60138076
29202	60138077
29203	60138078
29204	60138079
29205	60138081
29206	60138082
29207	60138083
29208	60138084
29209	60138085
29210	60138086
29211	60138087
29212	60138088
29213	60138089
29214	60138090
29215	60138091
29216	60138092
29217	60138093
29218	60138094
29219	60138095
29220	60138096
29221	60138097
29222	60138099
29223	60138100
29224	60138101
29225	60138102
29226	60138104
29227	60138105
29228	60138106
29229	60138107
29230	60138108
29231	60138109
29232	60138110
29233	60138113
29234	60138114
29235	60138115
29236	60138116
29237	60138117
29238	60138118
29239	60138119
29240	60138120
29241	60138121
29242	60138122
29243	60138123
29244	60138124
29245	60138125
29246	60138126
29247	60138127
29248	60138128
29249	60138129
29250	60138130
29251	60138131
29252	60138132
29253	60138133
29254	60138134
29255	60138149
29256	6014
29257	60143262
29258	60143346
29259	60146245
29260	60147023
29261	60148439
29262	60148444
29263	60148504
29264	60148521
29265	60148655
29266	60148697
29267	60148794
29268	60148924
29269	60149
29270	60150535
29271	60150609
29272	60151560
29273	60151939
29274	60152613
29275	60154936
29276	60155417
29277	60156415
29278	60160561
29279	60160600
29280	60162270
29281	60164
29282	60164121
29283	60164925
29284	60165029
29285	60166172
29286	60167550
29287	60167849
29288	60167958
29289	60168069
29290	60172
29291	6018
29292	60182
29293	60182322
29294	60182388
29295	60182393
29296	60182493
29297	60182592
29298	60182620
29299	60182621
29300	60182633
29301	60182656
29302	60182667
29303	60182680
29304	60182741
29305	60182794
29306	60182807
29307	60182852
29308	60182932
29309	60182960
29310	60182962
29311	60182963
29312	60182993
29313	60183177
29314	60183353
29315	60183407
29316	60183411
29317	60183420
29318	60183443
29319	60183492
29320	60183604
29321	60183843
29322	60184001
29323	60184075
29324	60184097
29325	60184116
29326	60184146
29327	60184147
29328	60184150
29329	60184192
29330	60184193
29331	60184231
29332	60184300
29333	60184372
29334	60184577
29335	60184717
29336	60184805
29337	60184814
29338	60184815
29339	60184816
29340	60184817
29341	60184818
29342	60184819
29343	60184820
29344	60184821
29345	60184822
29346	60184823
29347	60184824
29348	60184825
29349	60184826
29350	60184827
29351	60184828
29352	60184829
29353	60184830
29354	60184831
29355	60184832
29356	60184833
29357	60184834
29358	60184835
29359	60184836
29360	60184837
29361	60184838
29362	60184839
29363	60184840
29364	60184841
29365	60184842
29366	60184843
29367	60184844
29368	60184845
29369	60184846
29370	60184847
29371	60184848
29372	60184849
29373	60184850
29374	60184851
29375	60184852
29376	60184853
29377	60184854
29378	60184855
29379	60184856
29380	60184857
29381	60184858
29382	60184859
29383	60184860
29384	60184861
29385	60184862
29386	60184863
29387	60184865
29388	60184866
29389	60184867
29390	60184868
29391	60184869
29392	60184870
29393	60184871
29394	60184872
29395	60184873
29396	60184874
29397	60184875
29398	60184876
29399	60184877
29400	60184878
29401	60184879
29402	60184880
29403	60184881
29404	60184882
29405	60184883
29406	60184884
29407	60184885
29408	60184886
29409	60184887
29410	60184888
29411	60184889
29412	60184890
29413	60184891
29414	60184892
29415	60184895
29416	60184896
29417	60184897
29418	60184898
29419	60184899
29420	60184900
29421	60184901
29422	60184902
29423	60184903
29424	60184904
29425	60184905
29426	60184906
29427	60184907
29428	60184908
29429	60184909
29430	60184910
29431	60184911
29432	60184912
29433	60184913
29434	60184914
29435	60184915
29436	60184916
29437	60184917
29438	60184918
29439	60184919
29440	60184920
29441	60184921
29442	60184922
29443	60184923
29444	60184924
29445	60184925
29446	60184926
29447	60184927
29448	60184928
29449	60184929
29450	60184930
29451	60184931
29452	60184932
29453	60184933
29454	60184934
29455	60184935
29456	60184936
29457	60184937
29458	60184938
29459	60184939
29460	60184940
29461	60184941
29462	60184942
29463	60184943
29464	60184944
29465	60184945
29466	60184946
29467	60184947
29468	60184948
29469	60184949
29470	60184950
29471	60184951
29472	60184952
29473	60184953
29474	60184954
29475	60184955
29476	60184956
29477	60184957
29478	60184958
29479	60184959
29480	60184960
29481	60184961
29482	60184962
29483	60184963
29484	60184964
29485	60184965
29486	60184966
29487	60184967
29488	60184968
29489	60184969
29490	60184970
29491	60184971
29492	60184972
29493	60184973
29494	60184974
29495	60184975
29496	60184976
29497	60184977
29498	60184978
29499	60184979
29500	60184980
29501	60184981
29502	60184982
29503	60184983
29504	60184984
29505	60184985
29506	60184986
29507	60184987
29508	60184988
29509	60184989
29510	60184990
29511	60184991
29512	60184992
29513	60184993
29514	60184994
29515	60184995
29516	60184996
29517	60184997
29518	60184998
29519	60184999
29520	60185000
29521	60185001
29522	60185002
29523	60185003
29524	60185004
29525	60185005
29526	60185006
29527	60185007
29528	60185008
29529	60185009
29530	60185010
29531	60185011
29532	60185012
29533	60185013
29534	60185015
29535	60185016
29536	60185017
29537	60185018
29538	60185019
29539	60185020
29540	60185021
29541	60185022
29542	60185023
29543	60185024
29544	60185025
29545	60185026
29546	60185027
29547	60185028
29548	60185029
29549	60185030
29550	60185031
29551	60185032
29552	60185033
29553	60185034
29554	60185035
29555	60185036
29556	60185037
29557	60185038
29558	60185039
29559	60185043
29560	60185044
29561	60185045
29562	60185046
29563	60185047
29564	60185048
29565	60185049
29566	60185050
29567	60185051
29568	60185052
29569	60185053
29570	60185054
29571	60185055
29572	60185056
29573	60185057
29574	60185058
29575	60185059
29576	60185060
29577	60185061
29578	60185062
29579	60185063
29580	60185064
29581	60185065
29582	60185066
29583	60185067
29584	60185068
29585	60185069
29586	60185070
29587	60185071
29588	60185072
29589	60185073
29590	60185074
29591	60185075
29592	60185076
29593	60185077
29594	60185078
29595	60185079
29596	60185080
29597	60185081
29598	60185082
29599	60185083
29600	60185084
29601	60185085
29602	60185086
29603	60185087
29604	60185088
29605	60185089
29606	60185090
29607	60185091
29608	60185092
29609	60185093
29610	60185094
29611	60185095
29612	60185096
29613	60185097
29614	60185098
29615	60185099
29616	60185100
29617	60185101
29618	60185102
29619	60185103
29620	60185104
29621	60185105
29622	60185106
29623	60185107
29624	60185108
29625	60185109
29626	60185110
29627	60185111
29628	60185112
29629	60185113
29630	60185114
29631	60185115
29632	60185116
29633	60185117
29634	60185118
29635	60185119
29636	60185120
29637	60185121
29638	60185122
29639	60185123
29640	60185124
29641	60185125
29642	60185126
29643	60185127
29644	60185128
29645	60185129
29646	60185130
29647	60185131
29648	60185132
29649	60185133
29650	60185134
29651	60185135
29652	60185136
29653	60185137
29654	60185138
29655	60185139
29656	60185140
29657	60185141
29658	60185142
29659	60185143
29660	60185144
29661	60185145
29662	60185146
29663	60185147
29664	60185148
29665	60185149
29666	60185150
29667	60185151
29668	60185152
29669	60185153
29670	60185154
29671	60185155
29672	60185156
29673	60185157
29674	60185158
29675	60185159
29676	60185160
29677	60185161
29678	60185162
29679	60185163
29680	60185164
29681	60185165
29682	60185166
29683	60185167
29684	60185168
29685	60185169
29686	60185170
29687	60185171
29688	60185172
29689	60185173
29690	60185174
29691	60185175
29692	60185176
29693	60185177
29694	60185178
29695	60185179
29696	60185180
29697	60185181
29698	60185182
29699	60185183
29700	60185184
29701	60185185
29702	60185186
29703	60185187
29704	60185188
29705	60185189
29706	60185190
29707	60185191
29708	60185192
29709	60185193
29710	60185194
29711	60185195
29712	60185196
29713	60185197
29714	60185198
29715	60185199
29716	60185200
29717	60185201
29718	60185202
29719	60185203
29720	60185204
29721	60185205
29722	60185206
29723	60185207
29724	60185208
29725	60185209
29726	60185210
29727	60185211
29728	60185212
29729	60185213
29730	60185214
29731	60185215
29732	60185216
29733	60185217
29734	60185218
29735	60185219
29736	60185220
29737	60185221
29738	60185222
29739	60185223
29740	60185224
29741	60185225
29742	60185226
29743	60185227
29744	60185228
29745	60185229
29746	60185230
29747	60185231
29748	60185232
29749	60185233
29750	60185234
29751	60185235
29752	60185236
29753	60185237
29754	60185238
29755	60185239
29756	60185240
29757	60185241
29758	60185242
29759	60185243
29760	60185244
29761	60185245
29762	60185246
29763	60185247
29764	60185248
29765	60185249
29766	60185250
29767	60185251
29768	60185252
29769	60185253
29770	60185254
29771	60185255
29772	60185256
29773	60185257
29774	60185258
29775	60185259
29776	60185260
29777	60185261
29778	60185262
29779	60185263
29780	60185264
29781	60185265
29782	60185266
29783	60185267
29784	60185268
29785	60185269
29786	60185270
29787	60185271
29788	60185272
29789	60185273
29790	60185277
29791	60185278
29792	60185279
29793	60185280
29794	60185281
29795	60185282
29796	60185283
29797	60185284
29798	60185285
29799	60185339
29800	60185356
29801	60185357
29802	60185358
29803	60185359
29804	60185388
29805	60185455
29806	60185457
29807	60185468
29808	60185512
29809	60185558
29810	60185638
29811	60185673
29812	60186110
29813	60186146
29814	60186147
29815	60186184
29816	60186224
29817	60186644
29818	60186697
29819	60186754
29820	60186762
29821	60186793
29822	60186794
29823	60186824
29824	60186845
29825	60186945
29826	60186973
29827	60186978
29828	60186994
29829	60187003
29830	60187119
29831	60187154
29832	60187163
29833	60187247
29834	60187272
29835	60187274
29836	60187279
29837	60187282
29838	60187283
29839	60187284
29840	60187317
29841	60187335
29842	60187371
29843	60187403
29844	60187466
29845	60187467
29846	60187469
29847	60187471
29848	60187472
29849	60187473
29850	60187474
29851	60187499
29852	60187506
29853	60187511
29854	60187512
29855	60187513
29856	60187514
29857	60187515
29858	60187516
29859	60187518
29860	60187519
29861	60187600
29862	60187611
29863	60187613
29864	60187614
29865	60187720
29866	60187750
29867	60187786
29868	60187817
29869	60187853
29870	60187856
29871	60187910
29872	60187952
29873	60187989
29874	60188007
29875	60188036
29876	60188067
29877	60188101
29878	60188138
29879	60188214
29880	60188251
29881	60188256
29882	60188272
29883	60188399
29884	60188411
29885	60188647
29886	60188667
29887	60188674
29888	60188698
29889	60188702
29890	60188733
29891	60188849
29892	60189055
29893	60189083
29894	60189084
29895	60189085
29896	60189086
29897	60189159
29898	60189160
29899	60189161
29900	60189162
29901	60189163
29902	60189164
29903	60189165
29904	60189166
29905	60189167
29906	60189168
29907	60189169
29908	60189170
29909	60189171
29910	60189172
29911	60189173
29912	60189174
29913	60189175
29914	60189176
29915	60189177
29916	60189196
29917	60189197
29918	60189198
29919	60189199
29920	60189200
29921	60189201
29922	60189202
29923	60189203
29924	60189204
29925	60189205
29926	60189206
29927	60189207
29928	60189208
29929	60189209
29930	60189210
29931	60189211
29932	60189212
29933	60189239
29934	60189240
29935	60189241
29936	60189242
29937	60189243
29938	60189244
29939	60189245
29940	60189246
29941	60189247
29942	60189248
29943	60189269
29944	60189280
29945	60189286
29946	60189287
29947	60189288
29948	60189289
29949	60189290
29950	60189291
29951	60189295
29952	60189302
29953	60189303
29954	60189304
29955	60189305
29956	60189306
29957	60189307
29958	60189308
29959	60189309
29960	60189310
29961	60189311
29962	60189312
29963	60189313
29964	60189314
29965	60189315
29966	60189316
29967	60189317
29968	60189318
29969	60189319
29970	60189320
29971	60189321
29972	60189322
29973	60189345
29974	60189346
29975	60189347
29976	60189348
29977	60189349
29978	60189350
29979	60189351
29980	60189352
29981	60189353
29982	60189354
29983	60189355
29984	60189356
29985	60189357
29986	60189358
29987	60189359
29988	60189360
29989	60189361
29990	60189362
29991	60189363
29992	60189364
29993	60189365
29994	60189366
29995	60189367
29996	60189368
29997	60189389
29998	60189390
29999	60189391
30000	60189392
30001	60189393
30002	60189394
30003	60189395
30004	60189396
30005	60189397
30006	60189398
30007	60189399
30008	60189400
30009	60189401
30010	60189402
30011	60189403
30012	60189404
30013	60189405
30014	60189421
30015	60189422
30016	60189423
30017	60189424
30018	60189425
30019	60189426
30020	60189427
30021	60189428
30022	60189429
30023	60189430
30024	60189431
30025	60189445
30026	60189446
30027	60189455
30028	60189456
30029	60189457
30030	60189458
30031	60189459
30032	60189460
30033	60189461
30034	60189462
30035	60189463
30036	60189464
30037	60189465
30038	60189466
30039	60189487
30040	60189488
30041	60189489
30042	60189490
30043	60189491
30044	60189492
30045	60189493
30046	60189494
30047	60189495
30048	60189496
30049	60189497
30050	60189498
30051	60189499
30052	60189500
30053	60189501
30054	60189524
30055	60189525
30056	60189526
30057	60189527
30058	60189528
30059	60189529
30060	60189530
30061	60189531
30062	60189532
30063	60189533
30064	60189534
30065	60189535
30066	60189536
30067	60189537
30068	60189538
30069	60189539
30070	60189566
30071	60189567
30072	60189568
30073	60189569
30074	60189570
30075	60189571
30076	60189572
30077	60189573
30078	60189574
30079	60189575
30080	60189599
30081	60189600
30082	60189601
30083	60189602
30084	60189603
30085	60189616
30086	60189617
30087	60189618
30088	60189619
30089	60189620
30090	60189621
30091	60189622
30092	60189623
30093	60189624
30094	60189625
30095	60189639
30096	60189640
30097	60189641
30098	60189643
30099	60189645
30100	60189646
30101	60189647
30102	60189648
30103	60189649
30104	60189650
30105	60189651
30106	60189652
30107	60189653
30108	60189654
30109	60189655
30110	60189656
30111	60189657
30112	60189658
30113	60189659
30114	60189660
30115	60189662
30116	60189663
30117	60189664
30118	60189666
30119	60189667
30120	60189669
30121	60189670
30122	60189671
30123	60189672
30124	60189673
30125	60189677
30126	60189679
30127	60189680
30128	60189681
30129	60189682
30130	60189683
30131	60189685
30132	60189687
30133	60189688
30134	60189690
30135	60189691
30136	60189692
30137	60189693
30138	60189694
30139	60189695
30140	60189696
30141	60189698
30142	60189699
30143	60189701
30144	60189702
30145	60189703
30146	60189704
30147	60189705
30148	60189707
30149	60189708
30150	60189710
30151	60189712
30152	60189713
30153	60189714
30154	60189715
30155	60189716
30156	60189717
30157	60189718
30158	60189719
30159	60189720
30160	60189721
30161	60189722
30162	60189723
30163	60189724
30164	60189725
30165	60189726
30166	60189727
30167	60189729
30168	60189730
30169	60189731
30170	60189732
30171	60189733
30172	60189734
30173	60189735
30174	60189736
30175	60189737
30176	60189738
30177	60189739
30178	60189741
30179	60189742
30180	60189744
30181	60189745
30182	60189746
30183	60189747
30184	60189748
30185	60189749
30186	60189751
30187	60189752
30188	60189753
30189	60189754
30190	60189755
30191	60189756
30192	60189757
30193	60189759
30194	60189760
30195	60189761
30196	60189762
30197	60189764
30198	60189766
30199	60189768
30200	60189769
30201	60189771
30202	60189772
30203	60189773
30204	60189774
30205	60189775
30206	60189776
30207	60189777
30208	60189778
30209	60189779
30210	60189781
30211	60189782
30212	60189784
30213	60189785
30214	60189787
30215	60189788
30216	60189790
30217	60189792
30218	60189793
30219	60189794
30220	60189795
30221	60189796
30222	60189798
30223	60189799
30224	60189800
30225	60189802
30226	60189803
30227	60189804
30228	60189805
30229	60189806
30230	60189807
30231	60189809
30232	60189810
30233	60189811
30234	60189812
30235	60189813
30236	60189814
30237	60189815
30238	60189816
30239	60189817
30240	60189818
30241	60189819
30242	60189820
30243	60189821
30244	60189822
30245	60189823
30246	60189824
30247	60189826
30248	60189828
30249	60189829
30250	60189830
30251	60189832
30252	60189833
30253	60189834
30254	60189838
30255	60189839
30256	60189840
30257	60189841
30258	60189843
30259	60189844
30260	60189845
30261	60189846
30262	60189847
30263	60189849
30264	60189850
30265	60189851
30266	60189852
30267	60189853
30268	60189854
30269	60189855
30270	60189856
30271	60189857
30272	60189858
30273	60189859
30274	60189861
30275	60189862
30276	60189863
30277	60189864
30278	60189865
30279	60189866
30280	60189867
30281	60189868
30282	60189869
30283	60189870
30284	60189871
30285	60189872
30286	60189873
30287	60189874
30288	60189875
30289	60189876
30290	60189878
30291	60189879
30292	60189881
30293	60189882
30294	60189883
30295	60189886
30296	60189887
30297	60189888
30298	60189889
30299	60189890
30300	60189891
30301	60189892
30302	60189893
30303	60189894
30304	60189895
30305	60189896
30306	60189897
30307	60189898
30308	60189899
30309	60189900
30310	60189901
30311	60189902
30312	60189903
30313	60189905
30314	60189906
30315	60189907
30316	60189909
30317	60189910
30318	60189911
30319	60189912
30320	60189913
30321	60189914
30322	60189915
30323	60189916
30324	60189917
30325	60189918
30326	60189920
30327	60189922
30328	60189924
30329	60189925
30330	60189927
30331	60189928
30332	60189929
30333	60189930
30334	60189931
30335	60189932
30336	60189933
30337	60189934
30338	60189935
30339	60189936
30340	60189937
30341	60189938
30342	60189939
30343	60189940
30344	60189941
30345	60189942
30346	60189943
30347	60189944
30348	60189945
30349	60189946
30350	60189947
30351	60189949
30352	60189950
30353	60189952
30354	60189953
30355	60189954
30356	60189955
30357	60189956
30358	60189957
30359	60189959
30360	60189960
30361	60189961
30362	60189962
30363	60189964
30364	60189965
30365	60189966
30366	60189967
30367	60189968
30368	60189969
30369	60189970
30370	60189971
30371	60189973
30372	60189975
30373	60189976
30374	60189977
30375	60189981
30376	60189982
30377	60189984
30378	60189985
30379	60189986
30380	60189987
30381	60189988
30382	60189989
30383	60189990
30384	60189991
30385	60189992
30386	60189993
30387	60189994
30388	60189995
30389	60189997
30390	60189998
30391	60189999
30392	6019
30393	60190000
30394	60190001
30395	60190005
30396	60190006
30397	60190007
30398	60190008
30399	60190009
30400	60190010
30401	60190011
30402	60190012
30403	60190013
30404	60190014
30405	60190015
30406	60190017
30407	60190019
30408	60190020
30409	60190023
30410	60190024
30411	60190025
30412	60190026
30413	60190027
30414	60190028
30415	60190029
30416	60190030
30417	60190031
30418	60190032
30419	60190034
30420	60190035
30421	60190036
30422	60190037
30423	60190038
30424	60190039
30425	60190041
30426	60190043
30427	60190046
30428	60190047
30429	60190048
30430	60190049
30431	60190050
30432	60190052
30433	60190053
30434	60190054
30435	60190055
30436	60190056
30437	60190057
30438	60190058
30439	60190059
30440	60190060
30441	60190062
30442	60190063
30443	60190064
30444	60190065
30445	60190071
30446	60190072
30447	60190073
30448	60190074
30449	60190076
30450	60190077
30451	60190078
30452	60190079
30453	60190081
30454	60190082
30455	60190083
30456	60190084
30457	60190085
30458	60190086
30459	60190087
30460	60190088
30461	60190089
30462	60190091
30463	60190093
30464	60190094
30465	60190095
30466	60190097
30467	60190099
30468	60190100
30469	60190102
30470	60190103
30471	60190104
30472	60190105
30473	60190106
30474	60190107
30475	60190108
30476	60190109
30477	60190110
30478	60190112
30479	60190113
30480	60190114
30481	60190115
30482	60190116
30483	60190118
30484	60190119
30485	60190120
30486	60190121
30487	60190122
30488	60190124
30489	60190126
30490	60190127
30491	60190129
30492	60190131
30493	60190132
30494	60190133
30495	60190135
30496	60190136
30497	60190137
30498	60190138
30499	60190139
30500	60190140
30501	60190141
30502	60190142
30503	60190143
30504	60190144
30505	60190145
30506	60190146
30507	60190147
30508	60190149
30509	60190151
30510	60190152
30511	60190153
30512	60190154
30513	60190155
30514	60190156
30515	60190159
30516	60190160
30517	60190162
30518	60190163
30519	60190164
30520	60190166
30521	60190167
30522	60190169
30523	60190171
30524	60190173
30525	60190174
30526	60190176
30527	60190177
30528	60190178
30529	60190179
30530	60190180
30531	60190181
30532	60190182
30533	60190183
30534	60190184
30535	60190185
30536	60190186
30537	60190187
30538	60190188
30539	60190189
30540	60190191
30541	60190192
30542	60190194
30543	60190195
30544	60190197
30545	60190198
30546	60190199
30547	60190200
30548	60190202
30549	60190203
30550	60190204
30551	60190205
30552	60190207
30553	60190208
30554	60190210
30555	60190211
30556	60190212
30557	60190213
30558	60190214
30559	60190216
30560	60190217
30561	60190218
30562	60190219
30563	60190220
30564	60190221
30565	60190222
30566	60190223
30567	60190224
30568	60190226
30569	60190228
30570	60190230
30571	60190231
30572	60190232
30573	60190233
30574	60190234
30575	60190235
30576	60190244
30577	60190271
30578	60190301
30579	60190306
30580	60190307
30581	60190310
30582	60190319
30583	60190336
30584	60190368
30585	60190385
30586	60190446
30587	60190448
30588	60190509
30589	60190515
30590	60190539
30591	60190540
30592	60190552
30593	60190939
30594	60190940
30595	60190941
30596	60190942
30597	60190943
30598	60190944
30599	60190945
30600	60190946
30601	60190947
30602	60190948
30603	60190949
30604	60190950
30605	60190951
30606	60190952
30607	60190953
30608	60190954
30609	60190955
30610	60190956
30611	60190959
30612	60190960
30613	60190961
30614	60190962
30615	60190963
30616	60190964
30617	60190965
30618	60190966
30619	60190967
30620	60190968
30621	60190969
30622	60190970
30623	60190971
30624	60190972
30625	60190973
30626	60190974
30627	60190975
30628	60190976
30629	60190977
30630	60190979
30631	60190986
30632	60190987
30633	60190988
30634	60190989
30635	60190990
30636	60190991
30637	60190992
30638	60190993
30639	60190994
30640	60190995
30641	60190996
30642	60190997
30643	60190998
30644	60190999
30645	60191000
30646	60191001
30647	60191002
30648	60191003
30649	60191004
30650	60191005
30651	60191006
30652	60191007
30653	60191008
30654	60191009
30655	60191010
30656	60191013
30657	60191014
30658	60191015
30659	60191016
30660	60191017
30661	60191018
30662	60191019
30663	60191020
30664	60191021
30665	60191022
30666	60191023
30667	60191024
30668	60191025
30669	60191026
30670	60191027
30671	60191028
30672	60191029
30673	60191030
30674	60191031
30675	60191032
30676	60191033
30677	60191034
30678	60191035
30679	60191036
30680	60191037
30681	60191038
30682	60191039
30683	60191040
30684	60191041
30685	60191042
30686	60191043
30687	60191044
30688	60191053
30689	60191054
30690	60191055
30691	60191056
30692	60191057
30693	60191058
30694	60191059
30695	60191060
30696	60191061
30697	60191062
30698	60191063
30699	60191064
30700	60191065
30701	60191066
30702	60191067
30703	60191068
30704	60191069
30705	60191070
30706	60191071
30707	60191072
30708	60191073
30709	60191074
30710	60191075
30711	60191076
30712	60191077
30713	60191078
30714	60191079
30715	60191080
30716	60191081
30717	60191082
30718	60191083
30719	60191084
30720	60191085
30721	60191086
30722	60191087
30723	60191088
30724	60191091
30725	60191092
30726	60191093
30727	60191094
30728	60191095
30729	60191096
30730	60191097
30731	60191098
30732	60191099
30733	60191100
30734	60191101
30735	60191102
30736	60191103
30737	60191104
30738	60191105
30739	60191106
30740	60191107
30741	60191108
30742	60191109
30743	60191110
30744	60191111
30745	60191112
30746	60191113
30747	60191114
30748	60191115
30749	60191116
30750	60191117
30751	60191118
30752	60191119
30753	60191120
30754	60191121
30755	60191122
30756	60191123
30757	60191124
30758	60191125
30759	60191126
30760	60191127
30761	60191128
30762	60191129
30763	60191130
30764	60191131
30765	60191132
30766	60191133
30767	60191134
30768	60191135
30769	60191136
30770	60191137
30771	60191139
30772	60191149
30773	60191150
30774	60191151
30775	60191152
30776	60191153
30777	60191154
30778	60191155
30779	60191156
30780	60191157
30781	60191158
30782	60191159
30783	60191160
30784	60191161
30785	60191178
30786	60191179
30787	60191180
30788	60191181
30789	60191183
30790	60191184
30791	60191185
30792	60191186
30793	60191187
30794	60191188
30795	60191189
30796	60191190
30797	60191191
30798	60191192
30799	60191193
30800	60191194
30801	60191195
30802	60191196
30803	60191197
30804	60191198
30805	60191199
30806	60191200
30807	60191201
30808	60191218
30809	60191219
30810	60191220
30811	60191221
30812	60191222
30813	60191223
30814	60191224
30815	60191225
30816	60191226
30817	60191227
30818	60191228
30819	60191229
30820	60191230
30821	60191231
30822	60191232
30823	60191233
30824	60191234
30825	60191235
30826	60191236
30827	60191237
30828	60191238
30829	60191239
30830	60191240
30831	60191241
30832	60191242
30833	60191243
30834	60191244
30835	60191245
30836	60191246
30837	60191247
30838	60191248
30839	60191249
30840	60191252
30841	60191253
30842	60191254
30843	60191255
30844	60191256
30845	60191257
30846	60191258
30847	60191259
30848	60191260
30849	60191261
30850	60191262
30851	60191263
30852	60191264
30853	60191265
30854	60191266
30855	60191267
30856	60191268
30857	60191269
30858	60191270
30859	60191271
30860	60191272
30861	60191273
30862	60191274
30863	60191275
30864	60191276
30865	60191277
30866	60191278
30867	60191279
30868	60191280
30869	60191281
30870	60191282
30871	60191283
30872	60191284
30873	60191285
30874	60191286
30875	60191287
30876	60191288
30877	60191289
30878	60191290
30879	60191291
30880	60191292
30881	60191293
30882	60191294
30883	60191295
30884	60191296
30885	60191297
30886	60191298
30887	60191299
30888	60191300
30889	60191301
30890	60191302
30891	60191303
30892	60191304
30893	60191305
30894	60191306
30895	60191307
30896	60191308
30897	60191309
30898	60191310
30899	60191311
30900	60191312
30901	60191313
30902	60191319
30903	60191320
30904	60191321
30905	60191322
30906	60191323
30907	60191324
30908	60191325
30909	60191326
30910	60191327
30911	60191328
30912	60191329
30913	60191330
30914	60191341
30915	60191342
30916	60191343
30917	60191344
30918	60191346
30919	60191347
30920	60191348
30921	60191349
30922	60191350
30923	60191351
30924	60191352
30925	60191353
30926	60191354
30927	60191355
30928	60191356
30929	60191357
30930	60191358
30931	60191359
30932	60191360
30933	60191361
30934	60191362
30935	60191363
30936	60191364
30937	60191365
30938	60191373
30939	60191374
30940	60191375
30941	60191376
30942	60191377
30943	60191378
30944	60191379
30945	60191380
30946	60191381
30947	60191382
30948	60191383
30949	60191384
30950	60191385
30951	60191386
30952	60191387
30953	60191388
30954	60191389
30955	60191390
30956	60191391
30957	60191392
30958	60191393
30959	60191394
30960	60191395
30961	60191396
30962	60191397
30963	60191398
30964	60191399
30965	60191400
30966	60191401
30967	60191402
30968	60191403
