cell_line,split,name,estimator,embedding,primary_metric,L2,MSE,MAE,Spearman,Pearson,path
CVCL_0131,heldout_molecules,lasso_baseline_avalon,lasso,avalon,L2,5.7462739583066025,0.0021742428150615997,0.01858514579458028,0.37950466147371,0.493981094586256,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-19-27.531707.json
CVCL_0131,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_fragment,lasso,boltz_affinity_pred_value_fragment,L2,5.73888235321747,0.0021803817444958364,0.018567925734773037,0.37988708710391517,0.4978668033388248,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-55.323407.json
CVCL_0131,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_protein,lasso,boltz_affinity_pred_value_protein,L2,5.730363409128898,0.0021723311649990704,0.018558401662866486,0.38084165744050413,0.5023301092102902,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-57.927376.json
CVCL_0131,heldout_molecules,lasso_baseline_chatgpt,lasso,chatgpt,L2,5.7129222426309925,0.0021530901683582257,0.018505388233430127,0.3819103288952171,0.5023656600319303,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-33.988009.json
CVCL_0131,heldout_molecules,lasso_baseline_ecfp:2,lasso,ecfp:2,L2,5.750601709047948,0.002186547580580658,0.018585074472655994,0.3796547740906928,0.49455105632673435,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-19-23.013011.json
CVCL_0131,heldout_molecules,lasso_baseline_erg,lasso,erg,L2,5.746917540514417,0.002184826300413459,0.018575991265974083,0.3798515739803842,0.4953504454380841,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-19-25.588965.json
CVCL_0131,heldout_molecules,lasso_baseline_maccs,lasso,maccs,L2,5.744179690833968,0.002182729820077715,0.01857347755199783,0.3798649646366506,0.4963806463017144,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-43.516390.json
CVCL_0131,heldout_molecules,lasso_baseline_morgan_initialized_lpm,lasso,morgan_initialized_lpm,L2,5.86181297896953,0.0022269690612365016,0.018734028437832586,0.37617004094225726,0.4667755831607604,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-11.001729.json
CVCL_0131,heldout_molecules,lasso_baseline_pca,lasso,pca,L2,2.6264422288463423,0.0004373771816294746,0.009803047261915566,0.7053110026690237,0.9031899885910782,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-41.270413.json
CVCL_0131,heldout_molecules,lasso_baseline_random,lasso,random,L2,5.746917540514417,0.002184826300413459,0.018575991265974083,0.3798515739803842,0.4953504454380841,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-13.580831.json
CVCL_0131,heldout_molecules,lasso_baseline_secfp,lasso,secfp,L2,5.739359423950998,0.00218011162094344,0.018565332115944546,0.380173686869649,0.4970887800841548,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-19-02.478398.json
CVCL_0131,heldout_molecules,lasso_baseline_topological,lasso,topological,L2,5.746917540514417,0.002184826300413459,0.018575991265974083,0.3798515739803842,0.4953504454380841,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-18-45.618284.json
CVCL_0131,heldout_molecules,lasso_baseline_unimol2-570m-H,lasso,unimol2-570m-H,L2,5.745738007272198,0.0021838912980954167,0.01857477670416934,0.3798236272343936,0.49568854810560614,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0131.heldout_molecules/2026-05-26T00-19-29.917050.json
CVCL_0152,heldout_molecules,knn_baseline_ChemBERTa-77M-MLM,knn,ChemBERTa-77M-MLM,L2,5.273740266826786,0.0018520844403269677,0.015614261120115871,0.29764413012713176,0.4393440311556721,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-32.885756.json
CVCL_0152,heldout_molecules,knn_baseline_ChemBERTa-77M-MTR,knn,ChemBERTa-77M-MTR,L2,5.202110568739296,0.0018347624484234772,0.015399695301716592,0.3165668508248467,0.46430692400113915,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-29.316560.json
CVCL_0152,heldout_molecules,knn_baseline_MiniMol,knn,MiniMol,L2,5.104545054844366,0.0017689759563774756,0.015122645418627886,0.34166754248080033,0.4953558761899989,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-56.758516.json
CVCL_0152,heldout_molecules,knn_baseline_MolT5,knn,MolT5,L2,5.241981172573382,0.001840135171593624,0.015524152631453009,0.30655857019857374,0.4517904013969263,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-16.853869.json
CVCL_0152,heldout_molecules,knn_baseline_avalon,knn,avalon,L2,5.1448400930071845,0.001824828819895577,0.015249722158900206,0.32908619387227017,0.4825977472920981,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-20.637239.json
CVCL_0152,heldout_molecules,knn_baseline_boltz_affinity_pred_value_fragment,knn,boltz_affinity_pred_value_fragment,L2,5.148121987384559,0.0018042451337131054,0.015251665776376383,0.3318055517142381,0.4849218208646735,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-03.114565.json
CVCL_0152,heldout_molecules,knn_baseline_boltz_affinity_pred_value_protein,knn,boltz_affinity_pred_value_protein,L2,5.164268474386973,0.0018172559392950322,0.015296470779139152,0.32729969349347665,0.47949639951172013,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-04.003316.json
CVCL_0152,heldout_molecules,knn_baseline_chatgpt,knn,chatgpt,L2,5.233313159171524,0.0018271985745897485,0.015529066707060127,0.30423607754937193,0.45306424481362173,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-57.448524.json
CVCL_0152,heldout_molecules,knn_baseline_ecfp:2,knn,ecfp:2,L2,5.1567462528455295,0.0018347466833417232,0.015257671231956052,0.32764363692604126,0.47752140021341605,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-45.579879.json
CVCL_0152,heldout_molecules,knn_baseline_erg,knn,erg,L2,5.161262681471388,0.0018242413318285179,0.015280689110561277,0.3278715918418169,0.4778134635439,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-14.267725.json
CVCL_0152,heldout_molecules,knn_baseline_maccs,knn,maccs,L2,5.167648723236053,0.0018197369342478037,0.015300685221331718,0.3261520766611633,0.47669556829756893,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-56.329496.json
CVCL_0152,heldout_molecules,knn_baseline_morgan_initialized_lpm,knn,morgan_initialized_lpm,L2,5.160327968196979,0.001831663078879897,0.015262580652098033,0.3254662199486863,0.47286513514003187,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-17.680004.json
CVCL_0152,heldout_molecules,knn_baseline_pca,knn,pca,L2,3.713677997970372,0.0010989711696312758,0.011351714967777113,0.5994677513597219,0.7864044890161191,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-28.084831.json
CVCL_0152,heldout_molecules,knn_baseline_random,knn,random,L2,5.24796794894459,0.0018574945493182477,0.015555830628253517,0.30217189312138054,0.4496862279806167,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-22.455758.json
CVCL_0152,heldout_molecules,knn_baseline_secfp,knn,secfp,L2,5.146555324022687,0.0018461184756447205,0.0152199314413968,0.3335538677510104,0.4846320845383963,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-10.104877.json
CVCL_0152,heldout_molecules,knn_baseline_topological,knn,topological,L2,5.162864849702385,0.0018401404979923814,0.01530855800198942,0.32450869246260466,0.4775401868737812,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-58.943826.json
CVCL_0152,heldout_molecules,knn_baseline_unimol2-570m-H,knn,unimol2-570m-H,L2,5.211347998896022,0.0018321650428623595,0.015439829373359812,0.3128557927646261,0.46219402563798484,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-45.773263.json
CVCL_0152,heldout_molecules,lasso_baseline_ChemBERTa-77M-MLM,lasso,ChemBERTa-77M-MLM,L2,5.172702843203111,0.001821252806267921,0.015330876078838002,0.32038290967142147,0.4740616706666531,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-48.150134.json
CVCL_0152,heldout_molecules,lasso_baseline_ChemBERTa-77M-MTR,lasso,ChemBERTa-77M-MTR,L2,5.164176836033903,0.0018216068816825587,0.015318096639943374,0.32067398185056445,0.4776677832920142,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-45.613162.json
CVCL_0152,heldout_molecules,lasso_baseline_MiniMol,lasso,MiniMol,L2,5.152243143827798,0.0018129242444026694,0.01528994479185102,0.3217100292673954,0.4808604432020933,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-08.073205.json
CVCL_0152,heldout_molecules,lasso_baseline_MolT5,lasso,MolT5,L2,5.1661633814803745,0.001815168100291003,0.015313956265730235,0.3211335353674345,0.4757766491733471,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-28.305980.json
CVCL_0152,heldout_molecules,lasso_baseline_avalon,lasso,avalon,L2,5.180624250859551,0.0018178419486882065,0.015334963476695948,0.3208053137878258,0.4709155806298181,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-35.862176.json
CVCL_0152,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_fragment,lasso,boltz_affinity_pred_value_fragment,L2,5.147968316078299,0.0018158311987818468,0.015258007587668928,0.32517419797947034,0.48456809595972494,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-19.160886.json
CVCL_0152,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_protein,lasso,boltz_affinity_pred_value_protein,L2,5.15084837834459,0.001817620531836958,0.015272017878470111,0.3239279707071211,0.48286141318720105,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-21.070790.json
CVCL_0152,heldout_molecules,lasso_baseline_chatgpt,lasso,chatgpt,L2,5.130027347940435,0.0017937508821610011,0.01524212588738449,0.3243516397710493,0.48507544003855696,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-08.890940.json
CVCL_0152,heldout_molecules,lasso_baseline_ecfp:2,lasso,ecfp:2,L2,5.193124056074304,0.0018362349707831632,0.015357466390587084,0.3197785525153135,0.46761280012341316,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-56.090117.json
CVCL_0152,heldout_molecules,lasso_baseline_erg,lasso,erg,L2,5.184934080321532,0.0018362000950647333,0.015346765036714295,0.31972161690494555,0.46971355503908957,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-29.570622.json
CVCL_0152,heldout_molecules,lasso_baseline_maccs,lasso,maccs,L2,5.1742961827097185,0.0018276367624703001,0.015333728514330017,0.320425318154002,0.473745527563122,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-10.906958.json
CVCL_0152,heldout_molecules,lasso_baseline_morgan_initialized_lpm,lasso,morgan_initialized_lpm,L2,5.2867340383061485,0.0018381501876073797,0.015434005040061151,0.32172188292444076,0.4412895773536918,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-33.498718.json
CVCL_0152,heldout_molecules,lasso_baseline_pca,lasso,pca,L2,2.480566250291917,0.00046529641366514004,0.008682539483433532,0.6356321280592739,0.8967195351958419,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-48.096907.json
CVCL_0152,heldout_molecules,lasso_baseline_random,lasso,random,L2,5.184969796142217,0.0018362159492342745,0.015346805623348852,0.3197215283328873,0.46969995390414765,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-19-37.308695.json
CVCL_0152,heldout_molecules,lasso_baseline_secfp,lasso,secfp,L2,5.182277406453113,0.0018292980936751545,0.015338989701869187,0.3202227420327793,0.47143719954464663,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-26.545481.json
CVCL_0152,heldout_molecules,lasso_baseline_topological,lasso,topological,L2,5.17946734195109,0.0018253489386624389,0.015339443071644946,0.3201147972175539,0.47195714044671483,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-13.693758.json
CVCL_0152,heldout_molecules,lasso_baseline_unimol2-570m-H,lasso,unimol2-570m-H,L2,5.184604055474567,0.001835921226107826,0.015346491310344337,0.31972233372149833,0.46979420086698864,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0152.heldout_molecules/2026-05-26T00-20-56.048952.json
CVCL_0179,heldout_molecules,knn_baseline_ChemBERTa-77M-MLM,knn,ChemBERTa-77M-MLM,L2,5.703354896924742,0.0021908276793086443,0.01863232248290719,0.3265699420399627,0.4442121029279751,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-54.665735.json
CVCL_0179,heldout_molecules,knn_baseline_ChemBERTa-77M-MTR,knn,ChemBERTa-77M-MTR,L2,5.655586264968545,0.0021827319371424143,0.018435926487694265,0.34359411402392215,0.46338953632995034,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-51.565683.json
CVCL_0179,heldout_molecules,knn_baseline_MiniMol,knn,MiniMol,L2,5.582185980435038,0.002144541262639063,0.018225719387168878,0.35930767830827287,0.48549909688866333,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-31.629582.json
CVCL_0179,heldout_molecules,knn_baseline_MolT5,knn,MolT5,L2,5.696119760269026,0.0021944132517100687,0.018563575407120468,0.3340276637582558,0.44919020632692636,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-38.637597.json
CVCL_0179,heldout_molecules,knn_baseline_avalon,knn,avalon,L2,5.662396379255883,0.002219808971637613,0.01838903907074338,0.347471808829198,0.4620609513575949,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-44.442272.json
CVCL_0179,heldout_molecules,knn_baseline_boltz_affinity_pred_value_fragment,knn,boltz_affinity_pred_value_fragment,L2,5.649260432538788,0.0021772047685052935,0.018394854140019713,0.34932272536326936,0.4671455113919839,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-32.296798.json
CVCL_0179,heldout_molecules,knn_baseline_boltz_affinity_pred_value_protein,knn,boltz_affinity_pred_value_protein,L2,5.659834410441306,0.002187571400101617,0.018427915859480625,0.3469963938501723,0.4639104491324023,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-32.220634.json
CVCL_0179,heldout_molecules,knn_baseline_chatgpt,knn,chatgpt,L2,5.610741580938314,0.002112618116468251,0.018366804745885396,0.3422125697141172,0.4698664344805894,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-01.079886.json
CVCL_0179,heldout_molecules,knn_baseline_ecfp:2,knn,ecfp:2,L2,5.657514186344129,0.002215366683093879,0.018407683887125027,0.3473357513493194,0.46323865327389885,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-49.154182.json
CVCL_0179,heldout_molecules,knn_baseline_erg,knn,erg,L2,5.678630385162789,0.002207029283049399,0.01849989868945899,0.3380555525334741,0.4546634297474614,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-37.660522.json
CVCL_0179,heldout_molecules,knn_baseline_maccs,knn,maccs,L2,5.649489639685205,0.002187765874756219,0.018391158684548634,0.3492901622246861,0.46738992385422473,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-01.902546.json
CVCL_0179,heldout_molecules,knn_baseline_morgan_initialized_lpm,knn,morgan_initialized_lpm,L2,5.691073217386794,0.002246940117852889,0.01848554814443563,0.3382790067519787,0.44737157934034616,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-43.608409.json
CVCL_0179,heldout_molecules,knn_baseline_pca,knn,pca,L2,4.053076910779902,0.0013123826963153706,0.013533787662606538,0.6209905647908208,0.7788103305310585,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-49.018936.json
CVCL_0179,heldout_molecules,knn_baseline_random,knn,random,L2,5.691907201486715,0.0022112600376581197,0.018543526284161553,0.33454807726618396,0.45050719120579136,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-44.988616.json
CVCL_0179,heldout_molecules,knn_baseline_secfp,knn,secfp,L2,5.686848427372979,0.0022533396700711414,0.018455541635660794,0.3442436413792109,0.45451761194068374,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-33.391169.json
CVCL_0179,heldout_molecules,knn_baseline_topological,knn,topological,L2,5.660868683977649,0.002224403674973395,0.018403353084669973,0.34859431588083445,0.46678984441071797,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-05.890537.json
CVCL_0179,heldout_molecules,knn_baseline_unimol2-570m-H,knn,unimol2-570m-H,L2,5.679919944792521,0.00219679228810693,0.018508134960624378,0.3382889336031047,0.4558498230405594,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-53.429880.json
CVCL_0179,heldout_molecules,lasso_baseline_ChemBERTa-77M-MLM,lasso,ChemBERTa-77M-MLM,L2,5.650981373184981,0.0021923569427660084,0.01842016026659006,0.34364492913251227,0.46541590890850815,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-12.465911.json
CVCL_0179,heldout_molecules,lasso_baseline_ChemBERTa-77M-MTR,lasso,ChemBERTa-77M-MTR,L2,5.641128631678104,0.0021865262111487927,0.018409840649247472,0.34405585806762,0.469781308162241,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-07.298010.json
CVCL_0179,heldout_molecules,lasso_baseline_MiniMol,lasso,MiniMol,L2,5.630170461004413,0.0021809043555803594,0.018382747469675775,0.34482433555981423,0.47232526050036167,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-42.834442.json
CVCL_0179,heldout_molecules,lasso_baseline_MolT5,lasso,MolT5,L2,5.650512005397851,0.0021874409527477675,0.018421331316989246,0.3435752569906226,0.46561041333393477,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-51.655402.json
CVCL_0179,heldout_molecules,lasso_baseline_avalon,lasso,avalon,L2,5.647570427772134,0.002184183560950204,0.018405600506054783,0.3445001862551458,0.4647658958362049,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-22-00.927599.json
CVCL_0179,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_fragment,lasso,boltz_affinity_pred_value_fragment,L2,5.651816752494746,0.002194571811336372,0.018411726492549865,0.3448429673221325,0.46726841650419476,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-46.890298.json
CVCL_0179,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_protein,lasso,boltz_affinity_pred_value_protein,L2,5.653676994844865,0.0021963601477159845,0.018415521472587258,0.3444863355018901,0.4662430869311037,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-47.140322.json
CVCL_0179,heldout_molecules,lasso_baseline_chatgpt,lasso,chatgpt,L2,5.585756637135499,0.002144275288407433,0.018289753721767395,0.3478348396835049,0.48200804768428696,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-14.530488.json
CVCL_0179,heldout_molecules,lasso_baseline_ecfp:2,lasso,ecfp:2,L2,5.735248134738517,0.002193603546876409,0.01859567078562341,0.33996288758236054,0.4380422641895918,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-22-02.315805.json
CVCL_0179,heldout_molecules,lasso_baseline_erg,lasso,erg,L2,5.6597052490112265,0.0021982647285769584,0.01843191714822217,0.34327401151628867,0.46281372992408093,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-53.714108.json
CVCL_0179,heldout_molecules,lasso_baseline_maccs,lasso,maccs,L2,5.655879267023045,0.0021969567827635054,0.018428263081733474,0.3433008472281223,0.4639784788401,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-18.553447.json
CVCL_0179,heldout_molecules,lasso_baseline_morgan_initialized_lpm,lasso,morgan_initialized_lpm,L2,5.689138218457849,0.002190841392112639,0.01841804725035145,0.34611929178325446,0.4491601097386604,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-58.665284.json
CVCL_0179,heldout_molecules,lasso_baseline_pca,lasso,pca,L2,2.755602031319925,0.0004757407121491069,0.010466478635235848,0.6635485926374621,0.8799474103698228,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-21-11.471264.json
CVCL_0179,heldout_molecules,lasso_baseline_random,lasso,random,L2,5.6625047245039495,0.002202169777892971,0.018436291103112026,0.34308776209992886,0.46149047494982876,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0179.heldout_molecules/2026-05-26T00-20-58.166231.json
