,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
37,expression/pert_prediction_sciplex3_regression,K562.0,"{'primary_metric': 'L2', 'L2': 7.069133168803603, 'MSE': 0.003061330352769584, 'MAE': 0.02655994561646022, 'Spearman': 0.24627617139235655, 'Pearson': 0.3727504928874569}",lasso_baseline_LPM_emb_old,L2,7.069133168803603,0.003061330352769584,0.02655994561646022,0.24627617139235655,0.3727504928874569,K562
38,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.520352240787915, 'MSE': 0.0034601005335583856, 'MAE': 0.027424298146075932, 'Spearman': 0.23086999906108957, 'Pearson': 0.32396425547380264}",knn_baseline_LPM_emb_old,L2,7.520352240787915,0.0034601005335583856,0.027424298146075932,0.23086999906108957,0.32396425547380264,K562
39,expression/pert_prediction_sciplex3_regression,MCF7.2,"{'primary_metric': 'L2', 'L2': 5.9921927205109755, 'MSE': 0.0027312754587828078, 'MAE': 0.021648239629607963, 'Spearman': 0.22422523089578938, 'Pearson': 0.2863541925704022}",knn_baseline_LPM_emb_old,L2,5.9921927205109755,0.0027312754587828078,0.021648239629607963,0.22422523089578938,0.2863541925704022,MCF7
40,expression/pert_prediction_sciplex3_regression,MCF7.1,"{'primary_metric': 'L2', 'L2': 7.008605878842141, 'MSE': 0.003470077162927131, 'MAE': 0.024405430155624828, 'Spearman': 0.25377125952916657, 'Pearson': 0.3427391288841928}",lasso_baseline_LPM_emb_old,L2,7.008605878842141,0.003470077162927131,0.024405430155624828,0.25377125952916657,0.3427391288841928,MCF7
41,expression/pert_prediction_sciplex3_regression,A549.2,"{'primary_metric': 'L2', 'L2': 7.120649290776781, 'MSE': 0.0033483731712237804, 'MAE': 0.025669823407556483, 'Spearman': 0.20868451478156624, 'Pearson': 0.25212212330876305}",knn_baseline_LPM_emb_old,L2,7.120649290776781,0.0033483731712237804,0.025669823407556483,0.20868451478156624,0.25212212330876305,A549
42,expression/pert_prediction_sciplex3_regression,A549.1,"{'primary_metric': 'L2', 'L2': 7.638789471957198, 'MSE': 0.003799454579541608, 'MAE': 0.027300668101830395, 'Spearman': 0.23032792909348654, 'Pearson': 0.33411869867989974}",lasso_baseline_LPM_emb_old,L2,7.638789471957198,0.003799454579541608,0.027300668101830395,0.23032792909348654,0.33411869867989974,A549
43,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.375755157875495, 'MSE': 0.0032539048448242463, 'MAE': 0.0273093738156873, 'Spearman': 0.22471944349411194, 'Pearson': 0.3319039784525415}",lasso_baseline_LPM_emb_old,L2,7.375755157875495,0.0032539048448242463,0.0273093738156873,0.22471944349411194,0.3319039784525415,K562
44,expression/pert_prediction_sciplex3_regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.359877941563106, 'MSE': 0.002386397309735386, 'MAE': 0.023700350126420217, 'Spearman': 0.194712158190093, 'Pearson': 0.2369346876789562}",knn_baseline_LPM_emb_old,L2,6.359877941563106,0.002386397309735386,0.023700350126420217,0.194712158190093,0.2369346876789562,K562
45,expression/pert_prediction_sciplex3_regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 4.697596799977834, 'MSE': 0.0012909204585227426, 'MAE': 0.01772689847302569, 'Spearman': 0.15842818406090753, 'Pearson': 0.18330902688620151}",knn_baseline_LPM_emb_old,L2,4.697596799977834,0.0012909204585227426,0.01772689847302569,0.15842818406090753,0.18330902688620151,MCF7
46,expression/pert_prediction_sciplex3_regression,MCF7.2,"{'primary_metric': 'L2', 'L2': 5.927710944354496, 'MSE': 0.0025952579996697516, 'MAE': 0.021710854606986425, 'Spearman': 0.21540518476252393, 'Pearson': 0.2778656313793754}",lasso_baseline_LPM_emb_old,L2,5.927710944354496,0.0025952579996697516,0.021710854606986425,0.21540518476252393,0.2778656313793754,MCF7
47,expression/pert_prediction_sciplex3_regression,A549.2,"{'primary_metric': 'L2', 'L2': 7.065576803400642, 'MSE': 0.0032738792308238157, 'MAE': 0.02572382336261978, 'Spearman': 0.20090149889495182, 'Pearson': 0.25111472682069524}",lasso_baseline_LPM_emb_old,L2,7.065576803400642,0.0032738792308238157,0.02572382336261978,0.20090149889495182,0.25111472682069524,A549
48,expression/pert_prediction_sciplex3_regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.347663923601522, 'MSE': 0.002362243787109103, 'MAE': 0.02376027123506997, 'Spearman': 0.1901685978010258, 'Pearson': 0.22863453927765287}",lasso_baseline_LPM_emb_old,L2,6.347663923601522,0.002362243787109103,0.02376027123506997,0.1901685978010258,0.22863453927765287,K562
