,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
200,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.084671535556623, 'MSE': 0.0040915041549310005, 'MAE': 0.028793470757927823, 'Spearman': 0.19757499428283892, 'Pearson': 0.28804850466667115}",knn_baseline_ChemBERTa-77M-MTR,L2,8.084671535556623,0.0040915041549310005,0.028793470757927823,0.19757499428283892,0.28804850466667115,A549
201,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.023442401572215, 'MSE': 0.004068855122857778, 'MAE': 0.02851837185549133, 'Spearman': 0.20733555996934652, 'Pearson': 0.3099149234224217}",knn_baseline_cats3D,L2,8.023442401572215,0.004068855122857778,0.02851837185549133,0.20733555996934652,0.3099149234224217,A549
202,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.066032689701156, 'MSE': 0.004142346880258031, 'MAE': 0.0286595030122095, 'Spearman': 0.1972783289876164, 'Pearson': 0.29364711495449974}",knn_baseline_cats2D,L2,8.066032689701156,0.004142346880258031,0.0286595030122095,0.1972783289876164,0.29364711495449974,A549
203,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 7.946557422624806, 'MSE': 0.0039554900618212025, 'MAE': 0.028190347575230645, 'Spearman': 0.217017554816184, 'Pearson': 0.32002577615642486}",knn_baseline_erg,L2,7.946557422624806,0.0039554900618212025,0.028190347575230645,0.217017554816184,0.32002577615642486,A549
204,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.12690944550572, 'MSE': 0.0041509816233650625, 'MAE': 0.028761392256657303, 'Spearman': 0.21416783870498532, 'Pearson': 0.29314912173086644}",knn_baseline_avalon,L2,8.12690944550572,0.0041509816233650625,0.028761392256657303,0.21416783870498532,0.29314912173086644,A549
205,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.105684162557015, 'MSE': 0.004122915313203505, 'MAE': 0.028762417536672486, 'Spearman': 0.21288364386032538, 'Pearson': 0.3004884722179413}",knn_baseline_chatgpt,L2,8.105684162557015,0.004122915313203505,0.028762417536672486,0.21288364386032538,0.3004884722179413,A549
206,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.131880997371192, 'MSE': 0.0032248490357976584, 'MAE': 0.026131818273829936, 'Spearman': 0.19324003229283232, 'Pearson': 0.25531653802404636}",knn_baseline_random,L2,7.131880997371192,0.0032248490357976584,0.026131818273829936,0.19324003229283232,0.25531653802404636,K562
207,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.151581816545425, 'MSE': 0.004186362458951014, 'MAE': 0.028915179871989376, 'Spearman': 0.20544368351411446, 'Pearson': 0.28391217575796734}",knn_baseline_secfp,L2,8.151581816545425,0.004186362458951014,0.028915179871989376,0.20544368351411446,0.28391217575796734,A549
208,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.074455912463341, 'MSE': 0.0023944134082837538, 'MAE': 0.022526382992663904, 'Spearman': 0.4268374156465741, 'Pearson': 0.5372655174300776}",knn_baseline_pca,L2,6.074455912463341,0.0023944134082837538,0.022526382992663904,0.4268374156465741,0.5372655174300776,K562
209,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.992110356800018, 'MSE': 0.0031172550149693506, 'MAE': 0.02571858715822568, 'Spearman': 0.20301785542748024, 'Pearson': 0.2811608601069824}",knn_baseline_LPM_emb,L2,6.992110356800018,0.0031172550149693506,0.02571858715822568,0.20301785542748024,0.2811608601069824,K562
210,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.136595053502987, 'MSE': 0.004165214407644088, 'MAE': 0.028904211501939742, 'Spearman': 0.2072897140980939, 'Pearson': 0.2913304330190714}",knn_baseline_topological,L2,8.136595053502987,0.004165214407644088,0.028904211501939742,0.2072897140980939,0.2913304330190714,A549
211,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.163500530601615, 'MSE': 0.003223837068944351, 'MAE': 0.02627259845395685, 'Spearman': 0.18813274404602376, 'Pearson': 0.25028782879657846}",knn_baseline_ECFP:2_pkl,L2,7.163500530601615,0.003223837068944351,0.02627259845395685,0.18813274404602376,0.25028782879657846,K562
212,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.007287829885573, 'MSE': 0.00405500467620613, 'MAE': 0.028427512079592925, 'Spearman': 0.21535647965860524, 'Pearson': 0.3115622943085161}",knn_baseline_maccs,L2,8.007287829885573,0.00405500467620613,0.028427512079592925,0.21535647965860524,0.3115622943085161,A549
213,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.204401940809962, 'MSE': 0.003239998169737845, 'MAE': 0.026379389682064755, 'Spearman': 0.1882968569477092, 'Pearson': 0.2489247979076477}",knn_baseline_ChemBERTa-77M-MLM,L2,7.204401940809962,0.003239998169737845,0.026379389682064755,0.1882968569477092,0.2489247979076477,K562
214,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.156806809868021, 'MSE': 0.003199789949487284, 'MAE': 0.02630125391593982, 'Spearman': 0.18041835889154556, 'Pearson': 0.24804662087605903}",knn_baseline_ChemBERTa-77M-MTR,L2,7.156806809868021,0.003199789949487284,0.02630125391593982,0.18041835889154556,0.24804662087605903,K562
215,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.128326423472393, 'MSE': 0.0032085769323677805, 'MAE': 0.02626677226621397, 'Spearman': 0.17566411115529854, 'Pearson': 0.24943367146059475}",knn_baseline_cats2D,L2,7.128326423472393,0.0032085769323677805,0.02626677226621397,0.17566411115529854,0.24943367146059475,K562
216,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.146755289526919, 'MSE': 0.0041713851670711856, 'MAE': 0.028866146903176005, 'Spearman': 0.20713517752080723, 'Pearson': 0.28463577604161683}",knn_baseline_fcfp,L2,8.146755289526919,0.0041713851670711856,0.028866146903176005,0.20713517752080723,0.28463577604161683,A549
