,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
6065,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.21732744574546814, 'average_precision': 0.6973639726638794, 'f1_score': 0.6451977491378784, 'recall': 0.6538488864898682, 'precision': 0.6414399147033691, 'primary_metric': 'f1_score'}",ecfp:2,0.21732744574546814,0.6973639726638794,0.6451977491378784,0.6538488864898682,0.6414399147033691,,,f1_score,CVCL_C466,
6066,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2314462959766388, 'average_precision': 0.7066053748130798, 'f1_score': 0.6497678756713867, 'recall': 0.6587414145469666, 'precision': 0.6475083827972412, 'primary_metric': 'f1_score'}",avalon,0.2314462959766388,0.7066053748130798,0.6497678756713867,0.6587414145469666,0.6475083827972412,,,f1_score,CVCL_C466,
6067,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2540130913257599, 'average_precision': 0.7131361961364746, 'f1_score': 0.650201678276062, 'recall': 0.6551152467727661, 'precision': 0.6532155871391296, 'primary_metric': 'f1_score'}",unimol2-570m-H,0.2540130913257599,0.7131361961364746,0.650201678276062,0.6551152467727661,0.6532155871391296,,,f1_score,CVCL_C466,
6068,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.265775591135025, 'average_precision': 0.7243392467498779, 'f1_score': 0.6519749164581299, 'recall': 0.6611264944076538, 'precision': 0.6511995792388916, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_concat,0.265775591135025,0.7243392467498779,0.6519749164581299,0.6611264944076538,0.6511995792388916,,,f1_score,CVCL_C466,
6069,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.24065499007701874, 'average_precision': 0.7057105898857117, 'f1_score': 0.6317166090011597, 'recall': 0.6316386461257935, 'precision': 0.6522690057754517, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_concat,0.24065499007701874,0.7057105898857117,0.6317166090011597,0.6316386461257935,0.6522690057754517,,,f1_score,CVCL_C466,
6070,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.26424840092658997, 'average_precision': 0.7193891406059265, 'f1_score': 0.6572703123092651, 'recall': 0.6649158596992493, 'precision': 0.6581196784973145, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,0.26424840092658997,0.7193891406059265,0.6572703123092651,0.6649158596992493,0.6581196784973145,,,f1_score,CVCL_C466,
6071,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2630856931209564, 'average_precision': 0.7135800719261169, 'f1_score': 0.6562429666519165, 'recall': 0.6643102765083313, 'precision': 0.6581632494926453, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,0.2630856931209564,0.7135800719261169,0.6562429666519165,0.6643102765083313,0.6581632494926453,,,f1_score,CVCL_C466,
6072,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2587197422981262, 'average_precision': 0.7277629375457764, 'f1_score': 0.6545105576515198, 'recall': 0.6632254123687744, 'precision': 0.6552663445472717, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.2587197422981262,0.7277629375457764,0.6545105576515198,0.6632254123687744,0.6552663445472717,,,f1_score,CVCL_C466,
6073,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.25717929005622864, 'average_precision': 0.7116838097572327, 'f1_score': 0.658425509929657, 'recall': 0.6659936308860779, 'precision': 0.6604862213134766, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,0.25717929005622864,0.7116838097572327,0.658425509929657,0.6659936308860779,0.6604862213134766,,,f1_score,CVCL_C466,
6074,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.27283722162246704, 'average_precision': 0.7261550426483154, 'f1_score': 0.6529253721237183, 'recall': 0.6622818112373352, 'precision': 0.652003824710846, 'primary_metric': 'f1_score'}",gene_targets_binary_with_pubchem,0.27283722162246704,0.7261550426483154,0.6529253721237183,0.6622818112373352,0.652003824710846,,,f1_score,CVCL_C466,
